identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_DET	upos_dist_ADV	upos_dist_VERB	upos_dist_NOUN	upos_dist_PART	upos_dist_NUM	upos_dist_AUX	upos_dist_PROPN	upos_dist_CCONJ	upos_dist_SYM	upos_dist_ADP	upos_dist_ADJ	upos_dist_PRON	upos_dist_INTJ	upos_dist_X	upos_dist_SCONJ	upos_dist_PUNCT	lexical_density	verbs_mood_dist_Imp	verbs_mood_dist_Sub	verbs_mood_dist_Ind	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_+3	verbs_num_pers_dist_+2	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_mood_dist_Imp	aux_mood_dist_Sub	aux_tense_dist_Past	aux_tense_dist_Pres	aux_form_dist_Part	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Ger	aux_num_pers_dist_Sing+1	aux_num_pers_dist_+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+3	aux_num_pers_dist_+	aux_num_pers_dist_+3	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Plur+	aux_num_pers_dist_Sing+	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_amod	dep_dist_nmod:poss	dep_dist_nummod	dep_dist_csubj	dep_dist_obl:tmod	dep_dist_nmod	dep_dist_xcomp	dep_dist_advmod	dep_dist_obj	dep_dist_root	dep_dist_nmod:npmod	dep_dist_aux	dep_dist_compound:prt	dep_dist_csubj:pass	dep_dist_iobj	dep_dist_det:predet	dep_dist_obl	dep_dist_det	dep_dist_vocative	dep_dist_aux:pass	dep_dist_expl	dep_dist_compound	dep_dist_flat:foreign	dep_dist_advcl	dep_dist_cop	dep_dist_cc:preconj	dep_dist_case	dep_dist_orphan	dep_dist_nmod:tmod	dep_dist_cc	dep_dist_parataxis	dep_dist_acl:relcl	dep_dist_mark	dep_dist_dep	dep_dist_obl:npmod	dep_dist_reparandum	dep_dist_nsubj:pass	dep_dist_conj	dep_dist_list	dep_dist_discourse	dep_dist_appos	dep_dist_ccomp	dep_dist_dislocated	dep_dist_acl	dep_dist_nsubj	dep_dist_punct	dep_dist_flat	dep_dist_goeswith	dep_dist_fixed	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_3	prep_dist_4	prep_dist_5	prep_dist_2	prep_dist_1	subordinate_dist_1	subordinate_dist_3	subordinate_dist_2	subordinate_dist_5	subordinate_dist_4	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_1	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_2	verb_edges_dist_0	verb_edges_dist_6	verb_edges_dist_5	avg_verb_edges
GUM_interview_shalev-68	1	17	17.0	4.1875	5.882352941176471	0	11.764705882352942	17.647058823529413	5.882352941176471	0	17.647058823529413	0	0	0	5.882352941176471	5.882352941176471	11.764705882352942	0	0	11.764705882352942	5.882352941176471	0.375	0	0	100.0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	100.0	0	0	0	0	3.0	100.0	5.666666666666667	2.4	5	5.0	3.0	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	5.882352941176471	0	11.764705882352942	0	0	0	0	5.882352941176471	5.882352941176471	0	0	0	0	0	5.882352941176471	5.882352941176471	0	5.882352941176471	0	0	0	0	0	11.764705882352942	0	0	0	0	0	0	0	0	5.882352941176471	0	0	17.647058823529413	5.882352941176471	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	1.0	33.333333333333336	66.66666666666667	50.0	50.0	0	50.0	50.0	0	0	0	0	3.5
GUM_interview_shalev-69	1	36	36.0	4.545454545454546	2.7777777777777777	11.11111111111111	16.666666666666668	19.444444444444443	0	0	5.555555555555555	0	11.11111111111111	0	5.555555555555555	2.7777777777777777	13.88888888888889	0	0	2.7777777777777777	8.333333333333334	0.5454545454545454	0	0	100.0	83.33333333333333	16.666666666666668	0	16.666666666666668	83.33333333333333	0	0	20.0	0	0	0	0	0	0	0	80.0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	100.0	0	0	0	0	7.0	100.0	5.142857142857143	4.40625	30	30.0	4.0	2.7777777777777777	0	0	0	0	2.7777777777777777	2.7777777777777777	11.11111111111111	5.555555555555555	2.7777777777777777	0	2.7777777777777777	0	0	0	0	2.7777777777777777	2.7777777777777777	0	0	0	0	0	0	2.7777777777777777	0	5.555555555555555	0	0	11.11111111111111	0	0	2.7777777777777777	0	0	0	0	13.88888888888889	0	0	0	2.7777777777777777	0	0	16.666666666666668	8.333333333333334	0	0	0	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	33.333333333333336	66.66666666666667	0	100.0	16.666666666666668	16.666666666666668	50.0	16.666666666666668	0	0	0	3.0
GUM_interview_shalev-70	1	56	56.0	4.150943396226415	14.285714285714286	8.928571428571429	8.928571428571429	23.214285714285715	0	1.7857142857142858	7.142857142857143	3.5714285714285716	3.5714285714285716	0	7.142857142857143	1.7857142857142858	12.5	0	0	1.7857142857142858	5.357142857142857	0.49056603773584906	0	0	100.0	66.66666666666667	33.333333333333336	20.0	20.0	40.0	20.0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	0	7.0	100.0	8.0	3.25	32	32.0	8.0	1.7857142857142858	1.7857142857142858	1.7857142857142858	0	0	5.357142857142857	0	8.928571428571429	3.5714285714285716	1.7857142857142858	0	1.7857142857142858	0	0	0	0	1.7857142857142858	14.285714285714286	0	1.7857142857142858	0	3.5714285714285716	0	1.7857142857142858	3.5714285714285716	0	7.142857142857143	0	0	3.5714285714285716	0	5.357142857142857	1.7857142857142858	5.357142857142857	0	0	1.7857142857142858	3.5714285714285716	0	0	0	1.7857142857142858	1.7857142857142858	0	8.928571428571429	5.357142857142857	0	0	0	100.0	0	0	100.0	3	1.0	0	0	0	0	100.0	75.0	0	25.0	0	0	1.25	16.666666666666668	83.33333333333333	80.0	20.0	0	0	20.0	60.0	0	20.0	0	3.2
GUM_interview_shalev-71	1	23	23.0	4.454545454545454	17.391304347826086	4.3478260869565215	13.043478260869565	21.73913043478261	0	0	0	0	4.3478260869565215	0	17.391304347826086	4.3478260869565215	8.695652173913043	0	0	4.3478260869565215	4.3478260869565215	0.45454545454545453	0	0	100.0	100.0	0	0	0	66.66666666666667	33.333333333333336	0	50.0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	7.666666666666667	2.380952380952381	8	8.0	6.0	4.3478260869565215	0	0	0	0	8.695652173913043	0	4.3478260869565215	0	4.3478260869565215	0	0	4.3478260869565215	0	0	0	4.3478260869565215	17.391304347826086	0	0	4.3478260869565215	0	0	0	0	0	13.043478260869565	0	0	4.3478260869565215	0	0	4.3478260869565215	0	0	0	0	4.3478260869565215	0	0	0	4.3478260869565215	0	4.3478260869565215	8.695652173913043	4.3478260869565215	0	0	0	50.0	50.0	0	0	2	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	33.333333333333336	66.66666666666667	0	100.0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	2.3333333333333335
GUM_interview_stardust-1	1	14	14.0	5.0	0	0	14.285714285714286	14.285714285714286	0	0	0	28.571428571428573	0	0	21.428571428571427	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0.6923076923076923	0	0	0	0	100.0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	7.0	2.3333333333333335	8	8.0	4.0	7.142857142857143	7.142857142857143	0	0	0	14.285714285714286	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	21.428571428571427	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	0	0	100.0	1	2.0	0	0	0	100.0	0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	50.0	50.0	0	0	0	0	0	2.0
GUM_interview_stardust-2	1	6	6.0	3.75	0	0	0	0	0	33.333333333333336	0	33.333333333333336	0	0	0	0	0	0	0	0	33.333333333333336	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	3	3.0	2.0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUM_interview_stardust-3	1	34	34.0	4.344827586206897	2.9411764705882355	5.882352941176471	8.823529411764707	14.705882352941176	0	8.823529411764707	2.9411764705882355	17.647058823529413	2.9411764705882355	0	14.705882352941176	2.9411764705882355	2.9411764705882355	0	0	0	14.705882352941176	0.5862068965517241	0	0	100.0	0	100.0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	4.0	100.0	8.5	2.892857142857143	17	17.0	5.0	2.9411764705882355	0	2.9411764705882355	0	0	5.882352941176471	0	5.882352941176471	2.9411764705882355	2.9411764705882355	0	0	0	0	0	0	8.823529411764707	2.9411764705882355	0	0	0	8.823529411764707	0	0	2.9411764705882355	0	14.705882352941176	0	2.9411764705882355	2.9411764705882355	0	2.9411764705882355	0	5.882352941176471	0	0	0	2.9411764705882355	0	0	0	0	0	0	5.882352941176471	14.705882352941176	0	0	0	100.0	0	0	100.0	2	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	33.333333333333336	66.66666666666667	0	100.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	3.0
GUM_interview_stardust-4	1	24	24.0	5.666666666666667	12.5	4.166666666666667	16.666666666666668	16.666666666666668	4.166666666666667	0	12.5	0	0	0	0	12.5	4.166666666666667	0	0	4.166666666666667	12.5	0.5714285714285714	0	0	100.0	0	100.0	25.0	50.0	25.0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	100.0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	50.0	50.0	0	0	0	0	4.0	100.0	6.0	2.8	9	9.0	6.0	12.5	0	0	0	0	0	4.166666666666667	4.166666666666667	4.166666666666667	4.166666666666667	0	4.166666666666667	0	0	0	0	0	12.5	0	8.333333333333334	0	4.166666666666667	0	0	0	0	0	0	0	0	0	4.166666666666667	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	4.166666666666667	0	0	4.166666666666667	12.5	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	50.0	0	50.0	0	0	1.5	25.0	75.0	0	100.0	25.0	25.0	25.0	25.0	0	0	0	2.5
GUM_interview_stardust-5	1	8	8.0	4.428571428571429	12.5	0	12.5	12.5	0	0	12.5	25.0	0	0	12.5	0	0	0	0	0	12.5	0.5714285714285714	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	100.0	8.0	1.6666666666666667	3	3.0	2.0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	0	0	0	0	12.5	0	0	12.5	12.5	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	3.0
GUM_interview_stardust-6	1	18	18.0	5.8125	0	5.555555555555555	11.11111111111111	16.666666666666668	0	0	0	22.22222222222222	0	0	22.22222222222222	5.555555555555555	0	0	0	5.555555555555555	11.11111111111111	0.6875	0	0	100.0	50.0	50.0	0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	9.0	3.0	11	11.0	4.0	5.555555555555555	0	0	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	0	0	0	0	5.555555555555555	0	0	0	0	11.11111111111111	0	5.555555555555555	0	0	11.11111111111111	0	0	0	0	0	5.555555555555555	16.666666666666668	0	0	0	0	0	0	0	0	0	0	5.555555555555555	11.11111111111111	0	0	0	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	50.0	50.0	100.0	0	0	0	50.0	50.0	0	0	0	3.0
GUM_interview_stardust-7	1	10	10.0	4.666666666666667	10.0	0	0	10.0	0	0	10.0	40.0	0	0	20.0	0	0	0	0	0	10.0	0.5555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	100.0	10.0	2.0	4	4.0	2.0	0	0	0	0	0	10.0	0	0	0	10.0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	10.0	0	10.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	10.0	10.0	10.0	0	0	100.0	0	0	0	1	1.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0
GUM_interview_stardust-8	1	19	19.0	4.266666666666667	5.2631578947368425	0	5.2631578947368425	0	5.2631578947368425	10.526315789473685	0	31.57894736842105	0	0	15.789473684210526	0	5.2631578947368425	0	0	0	21.05263157894737	0.4666666666666667	0	0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	19.0	2.857142857142857	14	14.0	3.0	0	5.2631578947368425	0	0	0	5.2631578947368425	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	0	10.526315789473685	5.2631578947368425	0	0	0	5.2631578947368425	0	0	0	0	21.05263157894737	0	5.2631578947368425	0	0	0	0	0	0	0	0	0	0	0	5.2631578947368425	0	0	0	5.2631578947368425	21.05263157894737	0	0	0	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	4.0
GUM_interview_stardust-9	1	16	16.0	5.384615384615385	6.25	6.25	12.5	18.75	0	0	6.25	6.25	0	0	12.5	6.25	0	0	0	6.25	18.75	0.6153846153846154	0	0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	2.0	100.0	8.0	2.0	6	6.0	3.0	6.25	0	0	0	0	0	0	0	6.25	6.25	0	0	0	0	0	0	12.5	6.25	0	6.25	0	0	0	6.25	0	0	12.5	0	0	0	0	0	6.25	0	0	0	6.25	0	0	0	0	0	0	6.25	0	18.75	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	50.0	0	0	0	0	0	50.0	3.0
GUM_interview_stardust-10	1	13	13.0	4.166666666666667	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	15.384615384615385	23.076923076923077	7.6923076923076925	0	7.6923076923076925	0	15.384615384615385	0	0	0	7.6923076923076925	0.4166666666666667	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	0	2.0	100.0	6.5	2.0	6	6.0	5.0	0	0	0	0	0	7.6923076923076925	0	15.384615384615385	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	15.384615384615385	7.6923076923076925	0	0	0	50.0	50.0	0	0	1	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	0	0	100.0	0	0	0	0	4.0
GUM_interview_stardust-11	1	9	9.0	3.625	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	22.22222222222222	11.11111111111111	33.333333333333336	0	0	0	11.11111111111111	0.25	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	1.0	100.0	9.0	1.8571428571428572	5	5.0	3.0	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	3.0
GUM_interview_stardust-12	1	6	6.0	6.166666666666667	0	0	0	33.333333333333336	16.666666666666668	0	0	33.333333333333336	0	0	16.666666666666668	0	0	0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	3	3.0	2.0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUM_interview_stardust-13	1	3	3.0	4.5	0	0	0	33.333333333333336	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	33.333333333333336	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2	2.0	1.0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUM_interview_stardust-14	1	12	12.0	4.7272727272727275	8.333333333333334	0	8.333333333333334	8.333333333333334	0	8.333333333333334	16.666666666666668	25.0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	8.333333333333334	0.45454545454545453	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	50.0	50.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	2.0	100.0	6.0	2.4	5	5.0	3.0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	16.666666666666668	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	0	100.0	0	0	0	0	0	3.0
GUM_interview_stardust-15	1	8	8.0	3.7142857142857144	0	12.5	0	12.5	0	25.0	12.5	0	0	0	12.5	0	12.5	0	0	0	12.5	0.2857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	100.0	8.0	2.1666666666666665	4	4.0	2.0	0	0	12.5	0	0	12.5	0	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	12.5	0	0	0	100.0	0	0	0	1	1.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0
GUM_interview_stardust-16	1	39	39.0	4.903225806451613	15.384615384615385	0	12.820512820512821	20.512820512820515	2.5641025641025643	2.5641025641025643	5.128205128205129	5.128205128205129	0	0	5.128205128205129	7.6923076923076925	2.5641025641025643	0	0	0	20.512820512820515	0.5806451612903226	0	0	100.0	25.0	75.0	20.0	60.0	20.0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	6.0	100.0	6.5	2.433333333333333	8	8.0	9.0	7.6923076923076925	0	2.5641025641025643	0	0	2.5641025641025643	5.128205128205129	0	2.5641025641025643	2.5641025641025643	0	0	0	0	0	0	2.5641025641025643	15.384615384615385	0	0	0	5.128205128205129	0	0	5.128205128205129	0	5.128205128205129	0	0	0	2.5641025641025643	0	2.5641025641025643	2.5641025641025643	0	0	0	0	0	0	2.5641025641025643	0	0	5.128205128205129	7.6923076923076925	20.512820512820515	0	0	0	100.0	0	0	100.0	1	1.0	0	0	0	0	100.0	100.0	0	0	0	0	1.0	25.0	75.0	0	100.0	60.0	0	0	0	20.0	0	20.0	1.6
GUM_interview_stardust-17	1	22	22.0	4.333333333333333	13.636363636363637	4.545454545454546	0	18.181818181818183	0	0	4.545454545454546	4.545454545454546	4.545454545454546	0	9.090909090909092	13.636363636363637	4.545454545454546	0	0	4.545454545454546	18.181818181818183	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	100.0	22.0	3.6470588235294117	9	9.0	3.0	9.090909090909092	0	0	0	0	4.545454545454546	0	4.545454545454546	0	4.545454545454546	0	0	0	0	0	0	0	13.636363636363637	0	0	0	9.090909090909092	0	4.545454545454546	4.545454545454546	0	9.090909090909092	0	0	4.545454545454546	0	0	4.545454545454546	0	0	0	0	4.545454545454546	0	0	0	0	0	0	4.545454545454546	18.181818181818183	0	0	0	100.0	0	0	0	1	1.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0
GUM_interview_stardust-18	1	6	6.0	4.6	16.666666666666668	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	16.666666666666668	0.6	0	0	100.0	100.0	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	6.0	1.75	3	3.0	2.0	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	2.0
GUM_interview_stardust-19	1	17	17.0	5.214285714285714	5.882352941176471	5.882352941176471	11.764705882352942	29.41176470588235	0	0	0	0	0	0	11.764705882352942	5.882352941176471	11.764705882352942	0	0	0	17.647058823529413	0.6428571428571429	0	0	100.0	100.0	0	0	0	100.0	0	0	50.0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	8.5	1.8461538461538463	5	5.0	4.0	5.882352941176471	0	0	0	0	0	0	0	11.764705882352942	5.882352941176471	0	0	5.882352941176471	0	0	0	11.764705882352942	5.882352941176471	0	0	0	5.882352941176471	0	0	0	0	11.764705882352942	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	0	0	0	0	0	11.764705882352942	17.647058823529413	0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	0	50.0	50.0	0	0	0	0	3.5
GUM_interview_stardust-20	1	17	17.0	4.428571428571429	5.882352941176471	5.882352941176471	5.882352941176471	17.647058823529413	0	0	17.647058823529413	0	0	0	0	11.764705882352942	11.764705882352942	0	0	5.882352941176471	17.647058823529413	0.5	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	66.66666666666667	33.333333333333336	0	0	0	0	50.0	50.0	0	0	0	0	2.0	100.0	8.5	4.846153846153846	12	12.0	4.0	11.764705882352942	0	0	0	0	0	0	5.882352941176471	0	5.882352941176471	0	11.764705882352942	0	0	0	0	0	5.882352941176471	0	0	0	11.764705882352942	0	0	5.882352941176471	0	0	0	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	0	5.882352941176471	0	0	11.764705882352942	17.647058823529413	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	1.0	50.0	50.0	0	100.0	0	100.0	0	0	0	0	0	3.0
GUM_interview_stardust-21	1	29	29.0	4.851851851851852	13.793103448275861	13.793103448275861	6.896551724137931	13.793103448275861	0	3.4482758620689653	3.4482758620689653	10.344827586206897	3.4482758620689653	0	10.344827586206897	13.793103448275861	0	0	0	0	6.896551724137931	0.6296296296296297	0	0	100.0	50.0	50.0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	2.0	100.0	14.5	2.9615384615384617	16	16.0	4.0	13.793103448275861	0	3.4482758620689653	0	0	6.896551724137931	0	10.344827586206897	6.896551724137931	3.4482758620689653	0	3.4482758620689653	3.4482758620689653	0	0	0	3.4482758620689653	13.793103448275861	0	0	0	0	0	0	0	0	10.344827586206897	0	0	3.4482758620689653	0	0	0	0	0	0	0	3.4482758620689653	0	0	0	0	0	0	6.896551724137931	6.896551724137931	0	0	0	100.0	0	0	100.0	2	1.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	5.0
GUM_interview_stardust-22	1	9	9.0	4.125	22.22222222222222	11.11111111111111	0	22.22222222222222	0	0	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	11.11111111111111	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	100.0	9.0	2.2857142857142856	4	4.0	2.0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	100.0	0	0	0	1	1.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0
